Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)
87	Spectrogram 1	1	663203.849335430	663203.992704556	0.000	307.700	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	12.0251
88	Spectrogram 1	1	663204.467614786	663204.852919311	87.900	381.000	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	12.6434
89	Spectrogram 1	1	663207.756144110	663207.917434376	0.000	1157.500	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	15.9319
90	Spectrogram 1	1	663208.320660043	663208.472989739	0.000	512.800	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	16.4964
91	Spectrogram 1	1	663210.005247271	663210.121734686	0.000	1216.100	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	18.1810
92	Spectrogram 1	1	663210.578723775	663210.731053471	14.700	674.000	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	18.7545
93	Spectrogram 1	1	663210.390551797	663210.596644915	0.000	644.700	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	18.5663
94	Spectrogram 1	1	663211.820458071	663212.035511759	14.700	351.600	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	19.9962
95	Spectrogram 1	1	663210.162752553	663210.395727383	14.700	571.400	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	18.3385
96	Spectrogram 1	1	663212.358092293	663212.644830544	0.000	761.900	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	20.5338
97	Spectrogram 1	1	663214.302536062	663214.419023477	0.000	175.800	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	22.4783
98	Spectrogram 1	1	663217.340169416	663217.519380823	0.000	600.700	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	25.5159
99	Spectrogram 1	1	663217.187839720	663217.349129986	29.300	322.300	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	25.3636
100	Spectrogram 1	1	663216.739811201	663217.035510023	0.000	307.700	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	24.9156
101	Spectrogram 1	1	663216.264900972	663216.668126638	14.700	805.900	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	24.4406
102	Spectrogram 1	1	663214.911854847	663215.377804506	0.000	381.000	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	23.0876
103	Spectrogram 1	1	663218.648412689	663218.863466378	0.000	512.800	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	26.8242
104	Spectrogram 1	1	663218.935150941	663219.293573755	0.000	630.000	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	27.1109
105	Spectrogram 1	1	663217.635868238	663218.388556149	0.000	542.100	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	25.8116
106	Spectrogram 1	1	663219.965616533	663220.386763340	0.000	381.000	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	28.1414
107	Spectrogram 1	1	663220.485329614	663220.736225584	0.000	893.800	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	28.6611
108	Spectrogram 1	1	663220.754146725	663220.906476421	0.000	161.200	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	28.9299
109	Spectrogram 1	1	663221.040884977	663221.211135814	0.000	278.400	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	29.2166
110	Spectrogram 1	1	663219.777444555	663219.929774251	0.000	468.900	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	27.9532
111	Spectrogram 1	1	663223.050447137	663223.579120788	0.000	761.900	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	31.2262
112	Spectrogram 1	1	663223.982346455	663224.197400143	29.300	747.300	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	32.1581
113	Spectrogram 1	1	663225.666933683	663225.837184520	0.000	512.800	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	33.8427
114	Spectrogram 1	1	663225.478761705	663225.631091402	14.700	424.900	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	33.6545
115	Spectrogram 1	1	663226.088080490	663226.249370757	0.000	395.600	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	34.2638
116	Spectrogram 1	1	663226.374818742	663226.536109009	0.000	820.500	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	34.5506
117	Spectrogram 1	1	663226.545069579	663226.733241557	0.000	424.900	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	34.7208
118	Spectrogram 1	1	663227.082703801	663227.315678630	29.300	410.300	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	35.2585
119	Spectrogram 1	1	663227.476968897	663228.337183652	0.000	395.600	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	35.6527
120	Spectrogram 1	1	663228.570158482	663228.731448748	0.000	937.700	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	36.7459
121	Spectrogram 1	1	663228.830015022	663228.973384148	0.000	293.000	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	37.0058
122	Spectrogram 1	1	663229.618545214	663229.878401755	0.000	923.100	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	37.7943
123	Spectrogram 1	1	663229.878401755	663230.218903429	0.000	923.100	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	38.0541
124	Spectrogram 1	1	663229.385570385	663230.174100577	0.000	923.100	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	37.5613
125	Spectrogram 1	1	663229.421412666	663229.645426925	0.000	571.400	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	37.5972
126	Spectrogram 1	1	663231.294171873	663231.473383280	14.700	732.600	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	39.4699
127	Spectrogram 1	1	663233.632880738	663233.776249864	0.000	659.300	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	41.8086
128	Spectrogram 1	1	663233.552235605	663233.641841308	0.000	674.000	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	41.7280
129	Spectrogram 1	1	663233.534314464	663233.812092145	0.000	732.600	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	41.7101
130	Spectrogram 1	1	663232.808508264	663233.032522524	0.000	468.900	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	40.9843
131	Spectrogram 1	1	663233.140049368	663233.507432753	0.000	791.200	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	41.3158
132	Spectrogram 1	1	663232.145426057	663232.763705413	0.000	747.300	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	40.3212
133	Spectrogram 1	1	663234.914242300	663235.111374848	14.700	498.200	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	43.0900
134	Spectrogram 1	1	663235.380191959	663235.550442796	0.000	630.000	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	43.5559
135	Spectrogram 1	1	663234.358686938	663234.609582908	0.000	351.600	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	42.5344
136	Spectrogram 1	1	663236.177682722	663236.428578692	0.000	937.700	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	44.3534
137	Spectrogram 1	1	663236.607790099	663236.822843788	14.700	410.300	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	44.7835
138	Spectrogram 1	1	663237.154384892	663237.503847136	0.000	322.300	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	45.3301
139	Spectrogram 1	1	663237.808506528	663238.131087061	0.000	337.000	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	45.9843
140	Spectrogram 1	1	663243.257923897	663243.410253593	1260.100	3780.200	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	51.4337
141	Spectrogram 1	1	663248.374409576	663248.562581554	1450.500	3692.300	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	56.5502
142	Spectrogram 1	1	663239.700577462	663239.861867729	0.000	1011.000	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	47.8763
143	Spectrogram 1	1	663239.584090048	663239.709538033	14.700	967.000	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	47.7598
144	Spectrogram 1	1	663239.377996929	663239.566168907	29.300	1084.200	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	47.5538
145	Spectrogram 1	1	663239.377996929	663239.870828299	14.700	1098.900	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	47.5538
146	Spectrogram 1	1	663240.784806476	663241.080505298	14.700	981.700	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	48.9606
147	Spectrogram 1	1	663240.507028795	663240.784806476	14.700	776.600	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	48.6828
148	Spectrogram 1	1	663240.041079136	663240.480147084	0.000	542.100	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	48.2168
149	Spectrogram 1	1	663241.107387010	663243.571543860	0.000	688.600	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	49.2831
150	Spectrogram 1	1	663243.929966675	663244.180862645	44.000	776.600	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	52.1057
151	Spectrogram 1	1	663244.243586638	663244.745378578	0.000	556.800	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	52.4193
152	Spectrogram 1	1	663244.754339148	663245.462224207	0.000	454.200	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	52.9301
153	Spectrogram 1	1	663246.349320673	663246.519571510	73.300	923.100	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	54.5251
154	Spectrogram 1	1	663246.071542992	663246.223872688	0.000	439.600	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	54.2473
155	Spectrogram 1	1	663246.958639458	663247.137850865	0.000	1025.600	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	55.1344
156	Spectrogram 1	1	663247.227456569	663247.433549688	14.700	395.600	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	55.4032
157	Spectrogram 1	1	663250.695197301	663251.062580686	0.000	571.400	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	58.8709
158	Spectrogram 1	1	663248.831398665	663250.695197301	0.000	864.500	S1130_048K_MGV_10457639_20250519_151500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_151500.flac	57.0071
159	Spectrogram 1	1	663797.299158493	663797.478369900	0.000	410.300	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	5.4749
160	Spectrogram 1	1	663797.460448760	663797.657581308	0.000	351.600	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	5.6362
161	Spectrogram 1	1	663797.290197923	663797.630699597	0.000	410.300	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	5.4660
162	Spectrogram 1	1	663796.851129975	663797.155789367	0.000	293.000	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	5.0269
163	Spectrogram 1	1	663792.953281866	663793.096650992	14.700	1230.800	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	1.1290
164	Spectrogram 1	1	663791.931776844	663792.908479014	0.000	644.700	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	0.1075
165	Spectrogram 1	1	663797.944319559	663798.168333819	0.000	351.600	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	6.1201
166	Spectrogram 1	1	663799.189838840	663799.378010818	29.300	864.500	S1130_048K_MGV_10457639_20250519_153000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_153000.flac	7.3656
